かくしおとこ	1851	1851	7500	隠し男
つゆのやどり	1851	1851	7500	露の宿り
かんゆうち	1851	1851	7500	官有地
りょうてい	1851	1851	7500	涼亭
りろうのめい	1851	1851	7500	離婁の明
くうじゃく	1851	1851	7500	空寂
あおさば	1851	1851	7500	青鯖
いえつ	1851	1851	7500	怡悦
ついしゅつ	1851	1851	7500	追出
まつよい	1851	1851	7500	待宵
あだごころ	1851	1851	7500	徒心
はんなり	1851	1851	7500	埴破
ほろし	1851	1851	7500	ほろ子
ねぶりびと	1851	1851	7500	眠り人
うなつき	1851	1851	7500	項着
ちゅうさい	1851	1851	7500	厨宰
ぼうかろう	1851	1851	7500	望火楼
ていご	1851	1851	7500	牴牾
ねぬき	1851	1851	7500	根抜き
したっぴき	1851	1851	7500	下っ引
おかひき	1851	1851	7500	岡引き
くにもの	1851	1851	7500	国者
あぼ	1851	1851	7500	阿母
あふ	1851	1851	7500	阿父
おぐな	1851	1851	7500	童男
いど	1851	1851	7500	居処
おりどころ	1851	1851	7500	居り所
ゆきつり	1851	1851	7500	雪釣り
ももんじいや	1851	1851	7500	ももんじい屋
ぜにづかい	1851	1851	7500	銭使い
ももんじや	1851	1851	7500	ももんじ屋
せいろ	1851	1851	7500	征露
きんせん	1851	1851	7500	欣羨
ぞくりょう	1851	1851	7500	俗了
こうがけ	1851	1851	7500	首懸
えんすい	1851	1851	7500	淵酔
おんなみこ	1851	1851	7500	女御子
おとこみこ	1851	1851	7500	男御子
ちいさわらわ	1851	1851	7500	小さ童
はちすのはい	1851	1851	7500	蓮の蔤
はい	1851	1851	7500	蔤
とびこ	1851	1851	7500	飛び子
かけくら	1851	1851	7500	駆け競
にらめくら	1851	1851	7500	睨め競
たびこ	1851	1851	7500	旅子
こっとう	1851	1851	7500	兀頭
とくいば	1851	1851	7500	得意場
うけやど	1851	1851	7500	請宿
りょうげのかん	1851	1851	7500	令外の官
たらちめ	1851	1851	7500	垂乳女
おくつきどころ	1851	1851	7500	奥つ城所
げん	1851	1851	7500	監
しょうげん	1851	1851	7500	少監
ひるめ	1851	1851	7500	日孁
きぬぎぬ	1851	1851	7500	衣々
のちのあした	1851	1851	7500	後の朝
かれむぐら	1851	1851	7500	枯葎
かどすずみ	1851	1851	7500	門涼み
れいだい	1851	1851	7500	霊台
れいだいろう	1851	1851	7500	霊台郎
てんもんはかせ	1851	1851	7500	天文博士
とうがさ	1851	1851	7500	唐瘡
かけかまい	1851	1851	7500	掛け構い
たいさい	1851	1851	7500	大才
ほうもつ	1851	1851	7500	捧物
ままいも	1851	1851	7500	継妹
ういこうぶり	1851	1851	7500	初冠
めしたきおんな	1851	1851	7500	飯炊き女
ゆうかい	1851	1851	7500	幽怪
えたりがお	1851	1851	7500	得たり顔
よくでん	1851	1851	7500	浴殿
ようばいそう	1851	1851	7500	楊梅瘡
せきぶね	1851	1851	7500	関船
かどづけうた	1851	1851	7500	門付歌
とりおいぼう	1851	1851	7500	鳥追棒
ついがき	1851	1851	7500	築垣
うまばどの	1851	1851	7500	馬場殿
ついたてしょうじ	1851	1851	7500	衝立障子
ふかく	1851	1851	7500	負郭
とびすぎ	1851	1851	7500	飛過
ひばりぼね	1851	1851	7500	雲雀骨
まるこぶね	1851	1851	7500	丸子船
てっぺいおし	1851	1851	7500	天辺押し
こうきょ	1851	1851	7500	惶遽
しょうひ	1851	1851	7500	少婢
ぎょし	1851	1851	7500	御旨
のばくち	1851	1851	7500	野博打
けんしゅう	1851	1851	7500	妍醜
くさわら	1851	1851	7500	草藁
しねつ	1851	1851	7500	熾熱
そうは	1851	1851	7500	蒼波
ふきのの	1851	1851	7500	拭布
じどうでんわ	1851	1851	7500	自動電話
かみふり	1851	1851	7500	髪振
てほんがみ	1851	1851	7500	手本紙
とだなぶろ	1851	1851	7500	戸棚風呂
たれぬの	1851	1851	7500	垂れ布
きゃふ	1851	1851	7500	脚布
けきりいし	1851	1851	7500	毛切り石
へやがた	1851	1851	7500	部屋方
びんさし	1851	1851	7500	鬢差し
かいほう	1851	1851	7500	壊崩
じかろ	1851	1851	7500	地火炉
さぶるこ	1851	1851	7500	さぶる児
さぶるおとめ	1851	1851	7500	さぶる少女
かかえて	1851	1851	7500	抱え手
たつみげいしゃ	1851	1851	7500	辰巳芸者
ゆうこうじょふ	1851	1851	7500	遊行女婦
ないきょうぼう	1851	1851	7500	内教坊
ちゅうさん	1851	1851	7500	昼三
やぶいり	1851	1851	7500	薮入り
いきがお	1851	1851	7500	生き顔
かりこ	1851	1851	7500	かり子
よきひと	1851	1851	7500	よき人
さかきげん	1851	1851	7500	酒機嫌
ゆさんじょ	1851	1851	7500	遊山所
けっこうしゃ	1851	1851	7500	結構者
まちかご	1851	1851	7500	町駕籠
ちゃぶね	1851	1851	7500	茶船
くつわや	1851	1851	7500	轡屋
たどころ	1851	1851	7500	田荘
こうさく	1851	1851	7500	視告朔
こうじ	1851	1851	7500	垢膩
はく	1851	1851	7500	帛
さかさクラゲ	1851	1851	7500	逆さクラゲ
ちしゅん	1851	1851	7500	遅春
しゅんちゅう	1851	1851	7500	春昼
いてどけ	1851	1851	7500	凍て解け
かみありづき	1851	1851	7500	神在月
れいげつ	1851	1851	7500	令月
ふるおうぎ	1851	1851	7500	古扇
